,gameId,season,date,HomeTeam,f_goals_home,f_xg_home,f_ns_xg_home,f_adj_score_home,f_margin_home,f_opp_goals_home,f_opp_xg_home,f_opp_ns_xg_home,f_opp_adj_score_home,AwayTeam,f_goals_away,f_xg_away,f_ns_xg_away,f_adj_score_away,f_margin_away,f_opp_goals_away,f_opp_xg_away,f_opp_ns_xg_away,f_opp_adj_score_away,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,FTR,FTHG,FTAG,f_homeElo,f_awayElo,f_winPct
57,58,2016,2016-09-24,Arsenal,2.429864674024912,1.9530257934670434,2.1879656965445275,2.3709217459193046,1.0652960148679294,1.364568659156983,1.136168747363672,1.0144916775032053,1.432797092114832,Chelsea,1.984930774873395,1.9656937732158501,2.4859421113899507,1.9863068062084368,0.7627282007338209,1.2222025741395741,0.8917076940765573,0.8097398881200898,1.2833127028465527,83.19,81.1,0.4983,0.2563,0.2453,1.79,1.3,67.0,59.5,H,3.0,0.0,1527.4016963692354,1517.8898850443302,0.5876091495645902
58,59,2016,2016-09-25,West Ham United,1.4219383035449373,1.537942215532555,1.5256902225821007,1.4930352187221843,-1.236469411954243,2.6584077154991803,1.7756462834894482,1.6325152360979234,2.6874655219833503,Southampton,0.8073976895019712,1.2148771868636337,1.4274732942367554,0.8477675739770697,-0.3775330154770587,1.18493070497903,1.131131635203136,1.4903970978461702,1.2441772402279814,61.9,68.19,0.39,0.3417,0.2683,1.47,1.43,32.9,15.6,A,0.0,3.0,1468.3825146478034,1488.8474024982916,0.5452584576867143
59,60,2016,2016-09-26,Burnley,0.5923379700090268,0.5334141125809507,0.9789451157992369,0.6219548685094782,-1.044141087367607,1.6364790573766337,1.7162030864652709,1.8182978695149088,1.5796195614757635,Watford,2.051009956102844,1.2113278007283692,1.0273170698464875,2.0418618775513626,0.25180283778111934,1.7992071183217242,1.5846946612237593,1.5365929782023937,1.8891674742378106,55.51,62.74,0.3845,0.3389,0.2766,1.37,1.33,42.3,17.0,H,2.0,0.0,1477.221847935363,1503.084963367555,0.5375432050407176
60,61,2016,2016-09-30,Everton,1.6654762687954878,1.6505753461039383,1.7724364498861356,1.7453621200591956,0.9982225539448764,0.6672537148506112,0.9074724616534922,1.2292770933234072,0.700616400593142,Crystal Palace,1.7513683074323794,1.344760405956125,1.5323794013992724,1.8160993481356982,0.569189820049928,1.1821784873824512,1.2885218632004307,1.2332689632132763,1.2412874117515738,70.91,59.01,0.5911,0.1656,0.2433,1.77,0.88,33.5,19.9,D,1.0,1.0,1529.7956016441058,1511.6559009483753,0.5995898816330789
61,62,2016,2016-10-01,Swansea City,0.8362116830651146,1.1203436251039554,1.5422310857706238,0.8780222672183703,-0.86651708802436,1.7027287710894743,2.2629978098295207,2.1875232643358093,1.6768092089520872,Liverpool,2.710732481057574,2.3945264086735008,2.1063001551342087,2.7614422469229987,1.2494405646925422,1.4612919163650315,0.8104259607156001,1.1326263019568736,1.5343565121832832,58.64,81.61,0.1616,0.634,0.2044,1.21,2.1,33.4,55.2,A,1.0,2.0,1471.191651444511,1534.0864577251107,0.4843262504648372
62,63,2016,2016-10-01,Hull City,1.1460549382890186,0.8644404910711427,0.5439819069191573,1.1214502424928003,-0.9521610368348873,2.098215975123906,2.7148440295982375,2.696492844725058,2.0537404142264917,Chelsea,1.6233190887480833,1.7314680263743503,2.2717107562876038,1.6244444367759163,0.07724006869284111,1.5460790200552417,1.0353175939849146,1.1650353253047019,1.6233829710580039,50.28,79.83,0.1539,0.6221,0.224,0.95,1.87,36.5,59.5,A,0.0,2.0,1483.0808559107838,1506.4613745558395,0.5410938405439811
63,64,2016,2016-10-01,Watford,1.6773600646936804,1.1400362939209738,0.9895483596532925,1.6698785692551636,-0.15842719708935613,1.8357872617830362,1.4016609075607906,1.4880254726866988,1.9275766248721877,AFC Bournemouth,0.6668135742617893,0.6541649792581895,1.1336797178019242,0.7001542529748789,-0.812403771511567,1.4792173457733564,2.06001783225679,1.9608451110018577,1.5531782130620242,61.59,58.45,0.4891,0.2536,0.2573,1.71,1.21,24.2,25.8,D,2.0,2.0,1492.6207606244668,1485.6488675897403,0.5840616534877939
64,65,2016,2016-10-01,Sunderland,0.837108265746048,1.4003146946990424,1.239060298784326,0.8789636790333505,-1.1754480412605868,2.012556307006635,1.7680607099738683,1.594322584309073,2.1097961601809003,West Bromwich Albion,1.1942700533498454,1.2717923713516324,1.2907601150695591,1.2539835560173374,0.17632060568764746,1.0179494476621977,1.406101703173654,1.6954844867643701,1.0688469200453075,52.52,58.94,0.4174,0.3028,0.2798,1.4,1.22,49.1,33.4,D,1.0,1.0,1456.6994255103784,1500.8137332666022,0.5113464750802197
65,66,2016,2016-10-01,West Ham United,1.162891734253952,1.4763764138841597,1.5501585746727673,1.2210363209666495,-1.5577467469371036,2.7206384811910556,1.8693504655428825,1.6320570141901938,2.67699654011178,Middlesbrough,0.9941661365590692,0.6389957482186241,0.8669590347985756,1.0438744433870226,-0.5454065089467995,1.5395726455058687,1.1051692451181363,1.8088517745059625,1.6165512777811621,60.07,53.47,0.5018,0.2363,0.2619,1.64,1.1,43.1,43.1,D,1.0,1.0,1453.2718690162828,1482.1227174650178,0.5332650962295463
66,67,2016,2016-10-02,Manchester United,2.0078273785123852,1.8789895226321767,1.691470596825028,2.1082187474380047,0.8079475332941003,1.1998798452182848,0.9545525788316616,1.2631417221469101,1.1685243388059983,Stoke City,0.6672537148506112,0.9744210165966771,1.4939714627365364,0.700616400593142,-1.8404998887739963,2.5077536036246073,1.703758234733496,1.5905983945242195,2.463815598135765,81.13,55.95,0.73,0.0876,0.1823,2.33,0.53,69.0,38.0,D,1.0,1.0,1522.8542094981676,1451.366106173644,0.6705899819527357
67,68,2016,2016-10-02,Leicester City,1.3571780891070868,1.5570093400733347,1.1081617787649949,1.3916592921241564,-0.5162540754419811,1.8734321645490681,1.2387634343308496,1.2446321457282412,1.8840986994628919,Southampton,1.2068426618597696,1.4107414347111826,1.4643693031472538,1.1724519815138834,0.23778084036684102,0.9690618214929289,1.1436779697303316,1.5212950980162288,1.017514912567575,67.87,69.83,0.4395,0.2821,0.2784,1.42,1.17,14.0,26.5,D,0.0,0.0,1487.67703062468,1503.9580481298121,0.5512234083507314
68,69,2016,2016-10-02,Tottenham Hotspur,1.6903728137924268,1.8414985219352868,1.8420892454378155,1.7748914544820482,1.1929573483339626,0.49741546545846427,0.9693913310828438,1.1743749975587439,0.5222862387313874,Manchester City,3.0118995152049357,2.5184329375473,2.7157352933315257,2.901916570282264,2.187571628038014,0.8243278871669221,1.067992094511882,1.156541626761945,0.8655442815252681,76.15,88.4,0.2359,0.5285,0.2356,1.34,1.79,56.7,78.4,H,2.0,0.0,1537.48335968213,1562.6957726541743,0.5384742295424052
69,70,2016,2016-10-02,Burnley,0.848783709378493,0.5419010590843223,1.0319690543482065,0.8912228948474177,-0.489564068692206,1.338347778070699,1.5529341637855436,1.636429473689559,1.291846859126378,Arsenal,2.5337310653143543,1.9032863673968239,2.2921780406789196,2.5128530438002867,1.4177574604120904,1.1159736049022642,1.0530646149778107,1.0683269367045969,1.1717722851473775,56.6,84.61,0.1284,0.6628,0.2088,0.88,1.92,35.8,50.2,A,0.0,1.0,1487.6860506784512,1538.8302068577261,0.5012316557735093
70,71,2016,2016-10-15,Chelsea,1.683175435363937,1.790029468946652,2.3747269286495403,1.7000124248983655,0.3827755536869999,1.3003998816769367,0.9152941195796038,1.0641252621469524,1.3654198757607834,Leicester City,1.1415161861690144,1.3938127851089748,1.0750839051331207,1.1705181658491173,-0.4342189046689227,1.5757350908379375,1.196055676113137,1.2709098659650135,1.5847066638040743,80.91,67.21,0.6441,0.1367,0.2192,1.93,0.86,61.6,14.3,H,3.0,0.0,1518.704930520861,1486.8574560910681,0.6183769453068653
71,72,2016,2016-10-15,Stoke City,0.7201286452866782,0.9737184965222574,1.3566823838504054,0.7561350775510124,-1.5480359066657559,2.268164551952434,1.9415180018139488,1.8066136245423083,2.239153731911494,Sunderland,0.8629925190095254,1.3986756417959085,1.2201410642297095,0.9061421449600017,-0.9886638871265703,1.8516564061360956,1.6269437377985325,1.5650328694178524,1.9413896271949105,56.52,52.36,0.4744,0.2525,0.2731,1.52,1.09,44.2,46.1,H,2.0,0.0,1454.0955458848878,1456.517881909095,0.5708676397350244
72,73,2016,2016-10-15,Arsenal,2.2900140743050543,1.8630379870114546,2.4936408395027265,2.2803988996634015,1.3513738593193831,0.9386402149856716,0.9953719610924922,1.0685927942342155,0.9855722257349554,Swansea City,0.8622384074815405,1.3316321998056604,1.4131637931369834,0.9053503278556173,-0.887728142813287,1.7499665502948272,2.3006585588077804,2.2165196653027293,1.7440561915225963,84.98,58.68,0.7816,0.0671,0.1513,2.56,0.56,40.1,30.2,H,3.0,2.0,1546.8499133501023,1463.4424314370738,0.6855654710195224
73,74,2016,2016-10-15,Manchester City,2.5332946908854486,2.277146890105475,2.621070187817057,2.4407885468212127,1.5221470435707491,1.0111476473147003,1.1541196685150483,1.0569812517589154,1.0617050296804351,Everton,1.5597289983079528,1.572620644709602,1.7339121717949726,1.63486584897536,0.8396003530212742,0.7201286452866782,0.8570246127233109,1.2977209640566918,0.7561350775510124,87.7,70.14,0.7338,0.0949,0.1713,2.29,0.85,72.6,37.8,D,1.0,1.0,1552.252636590721,1528.2021635379765,0.6077303308275442
74,75,2016,2016-10-15,AFC Bournemouth,0.8786630904406667,0.7488459319214222,1.1156154825601396,0.9225962449627002,-0.6833090383115032,1.5619721287521702,1.9440146075165448,2.0258617235348595,1.6400707351897788,Hull City,0.963941484758689,0.7715701821042559,0.5417601169587312,0.9432465894221259,-1.1186675156696,2.082609000428289,2.617142457124055,2.7320091699691402,2.061091277298268,58.62,48.76,0.5258,0.2039,0.2703,1.54,0.88,35.1,42.6,H,6.0,1.0,1486.993854045545,1470.8372999457624,0.5968460392043359
75,76,2016,2016-10-15,West Bromwich Albion,1.1633996394184851,1.2095347435277823,1.3097078866970353,1.221569621389409,0.148302442371432,1.0150971970470528,1.4035430677411747,1.6040373284856815,1.0658520568994054,Tottenham Hotspur,1.7395740120101333,1.8047123314061115,1.6335921692126396,1.8265527126106402,1.3212001746862472,0.41837383732388633,0.9742551907620245,1.3246392032139307,0.43929252919008055,59.09,77.04,0.2427,0.4903,0.267,1.08,1.56,25.7,56.3,D,1.0,1.0,1500.9952768678857,1547.9264957455832,0.5072940449203525
76,77,2016,2016-10-15,Crystal Palace,1.631972393006119,1.2248254713169269,1.5526589073603778,1.6943626029107133,0.4787429135531486,1.15322947945297,1.2680991421077352,1.280420903380771,1.2108909534256187,West Ham United,1.1370074809904747,1.434047964303992,1.57555811967801,1.1938578550399983,-1.3102135525564946,2.4472210335469695,1.6962476161445261,1.4807707319890995,2.4184592319055906,59.84,59.91,0.4559,0.2806,0.2636,1.62,1.27,21.2,39.3,A,0.0,1.0,1513.2493390545046,1452.7396274766102,0.6564824957992267
77,78,2016,2016-10-16,Middlesbrough,0.9950931645602209,0.6614019788420034,0.8372503756773151,1.044847822788232,-0.45873888106631683,1.4538320456265377,1.1218273390453168,1.7931437683350206,1.5265236479078648,Watford,1.7286290491920644,1.1702224092664735,1.208908537997333,1.7382268626688209,-0.1332523795207093,1.8618814287127734,1.3775612848300745,1.413654050930611,1.9549755001484115,53.6,61.44,0.3999,0.3233,0.2769,1.4,1.28,41.4,23.1,A,0.0,1.0,1482.6549590046905,1491.275774168662,0.5621052833847517
78,79,2016,2016-10-16,Southampton,1.015069756673271,1.3407055733335458,1.4557297683122432,0.9861439151913901,0.19999636025526982,0.8150733964180015,1.0461616895859258,1.4225684208029012,0.8558270662389015,Burnley,0.7139080350535163,0.5654346687685176,1.0380123482796584,0.7496034368061922,-0.5706747093349759,1.2845827443884923,1.5683583760656414,1.942093765995244,1.253416269745801,70.29,55.96,0.5977,0.1424,0.2598,1.57,0.64,19.2,35.7,H,3.0,1.0,1504.777622663424,1479.666344186075,0.6091851201781558
79,80,2016,2016-10-17,Liverpool,2.597793788210257,2.4112866522979397,2.1482032854637345,2.65633600125048,1.2098033002220159,1.3879904879882408,1.0709618919673134,1.0686471122323578,1.4573900123876529,Manchester United,1.8476789263471511,2.0889042240533526,1.8914567653099625,1.940062872664509,0.6795609170476168,1.1681180092995342,0.9570072458141219,1.1625325613273996,1.1496902707816643,81.6,80.72,0.4737,0.2815,0.2448,1.78,1.41,66.9,70.1,D,0.0,0.0,1541.835677732548,1520.124769786924,0.6045151125422592
80,81,2016,2016-10-22,AFC Bournemouth,1.6032101081281245,1.0206434088548881,1.2789333571983843,1.5730192182296583,0.1207436313378156,1.4824664767903093,1.7326471760481952,1.8340396299033963,1.5565898006298249,Tottenham Hotspur,1.6349419297581578,1.7559437586503934,1.7038220368634736,1.7166890262460661,1.1342818634635947,0.5006600662945633,1.027414118938914,1.2475857467877878,0.5256930696092914,61.54,76.73,0.2779,0.454,0.2681,1.18,1.58,17.1,55.9,D,0.0,0.0,1501.4175286333432,1548.043200464309,0.5077336631365856
81,82,2016,2016-10-22,West Ham United,1.1176241903564943,1.3768848147770192,1.504033704403425,1.1735053998743188,-0.9833734384836278,2.100997628840122,1.7420508562621289,1.4113383793611625,2.076304936099523,Sunderland,0.7408996618167459,1.31397731819691,1.1932406389188097,0.7779446449075832,-1.1317438245339924,1.8726434863507382,1.6811370621757133,1.6803312796580425,1.963829211744741,60.58,50.91,0.5369,0.2142,0.249,1.79,1.1,37.1,42.6,H,1.0,0.0,1463.2433474093978,1446.8077250460565,0.5972325234004708
82,83,2016,2016-10-22,Burnley,0.7543832241783333,0.6339891052015456,1.0397083150665412,0.79210238538725,-0.7728901454496274,1.5272733696279606,2.0071666849590106,1.974337062047941,1.5217376299330718,Everton,1.4805406958004126,1.371353756077266,1.5183149481031084,1.5521212816668988,0.7208169293618366,0.7597237664385756,1.1686930842723813,1.8045280025025103,0.7977099547605047,54.77,69.66,0.2941,0.4196,0.2863,1.09,1.36,43.0,29.5,H,2.0,1.0,1470.8232129313349,1529.9258488312173,0.48977990896345003
83,84,2016,2016-10-22,Arsenal,2.390460148083591,2.1370719110958403,2.5058586008594337,2.403426713484935,1.301662839255855,1.0887973088277367,1.1672128570794982,1.1565070919377494,1.1432371742691239,Middlesbrough,0.8543112169095008,0.6456412560151585,0.9041331714130364,0.8970267777549759,-0.535314419141456,1.389625636050957,0.9744336204165817,1.5946323931438584,1.4591069178535048,85.58,53.15,0.7914,0.0595,0.1491,2.49,0.42,75.2,38.4,D,0.0,0.0,1551.88086581379,1473.6612744705344,0.6790924555837836
84,85,2016,2016-10-22,Swansea City,1.023204534736292,1.4559002925522206,1.4523295132629348,1.0743647614731062,-0.9036119326774192,1.9268164674137107,2.512779610184678,2.2679434628664805,1.9429637056068632,Watford,1.6255454181176965,1.0159819425290435,1.0930525126190265,1.6408591773075396,0.02707580164938997,1.5984696164683063,1.2604811021617515,1.3989894750983094,1.6783930972917211,60.2,61.85,0.4466,0.2948,0.2586,1.65,1.38,36.1,14.6,D,0.0,0.0,1458.411478973386,1500.2694587028182,0.5145913961290576
85,86,2016,2016-10-22,Leicester City,0.9800188734679277,1.2390643658280978,1.0064561028621253,1.0049177647835397,-0.7972157302030882,1.7772346036710163,1.4017541182112332,1.3768882525033146,1.7707892982712814,Crystal Palace,1.4010872254839943,1.3373237004849674,1.4730560926066179,1.4546507088291833,0.2695360625175297,1.1315511629664643,1.2344137926814767,1.2506513645482327,1.1881287211147875,65.7,59.15,0.5129,0.2144,0.2728,1.54,0.91,14.9,21.3,H,3.0,1.0,1476.2816077699779,1502.745619121717,0.5366832109577796
86,87,2016,2016-10-22,Hull City,0.9690429045913822,0.726075671484196,0.5599030016091641,0.958349650718052,-1.667783483987533,2.636826388578915,2.624620538673731,2.6666458923412675,2.5504443590704873,Stoke City,0.9011999142653355,1.1203276116984113,1.5014574181865132,0.9462599099786027,-1.0460734542396593,1.947273368504995,1.7800204322424111,1.696741320592285,1.9223668875287425,45.85,57.95,0.3652,0.3459,0.2889,1.22,1.26,53.3,41.8,A,0.0,2.0,1456.4136253579643,1463.8057027479263,0.5638455257371716
87,88,2016,2016-10-22,Liverpool,2.230267930205984,2.114004711251039,2.0550832201494083,2.2805278164600233,1.038644989678504,1.1916229405274796,1.0156501095447161,0.9754642560165042,1.251204087553854,West Bromwich Albion,1.1402824878772762,1.2294072269169696,1.2347668554136848,1.1972966122711397,0.12732118411142174,1.0129613037658542,1.4115303770352694,1.678448501152199,1.0636093689541468,81.26,59.19,0.7223,0.0976,0.1801,2.37,0.67,65.1,19.4,H,2.0,1.0,1540.1634359318718,1500.87857214916,0.6284277916357984
88,89,2016,2016-10-23,Manchester City,2.316370064535753,2.3879019324075514,2.940654875855726,2.24402514077537,1.3067995434204684,1.0095705211152852,1.0120606858564563,0.937153606978577,1.0600490471710493,Southampton,1.2958900412039698,1.8117213237994167,1.5567819691987543,1.292277938521607,0.4546539412805011,0.8412360999234688,1.0467047189574723,1.3698588758258075,0.8832979049196422,87.29,71.47,0.7119,0.1044,0.1837,2.17,0.86,72.3,27.7,D,1.0,1.0,1550.5289512974803,1513.6207539181642,0.6252275741684746
89,90,2016,2016-10-23,Chelsea,1.8694747021322973,1.9116947869246128,2.324541529253785,1.8697820444637197,0.7530503863493876,1.1164243157829095,0.8282446777610237,0.9970478464710488,1.1722455315720546,Manchester United,1.5862764294268727,1.889577881777434,1.6818659689820166,1.6655902508982166,0.5834192562900997,1.0028571731367728,0.8654711530603383,1.208861393089495,0.9870365200775699,82.0,80.66,0.4996,0.2397,0.2607,1.58,1.16,77.9,73.1,H,4.0,0.0,1529.2807788419511,1521.7970115876,0.5847773002911286
90,91,2016,2016-10-29,Sunderland,0.6461056255314536,1.2610111974860168,1.1621193371555076,0.6784109068080262,-1.1148879268641034,1.7609935523955569,1.624696001619507,1.7340255839668726,1.8469097907744596,Arsenal,2.084613921267484,1.9429709049822934,2.6292151894562967,2.0959214859505173,1.135122238990126,0.9494916822773585,1.2571306062163856,1.1070556355720802,0.9969662663912267,50.59,84.67,0.088,0.7482,0.1638,0.94,2.27,48.0,56.5,A,1.0,4.0,1440.363445420464,1549.0153865244495,0.4191862543552692
91,92,2016,2016-10-29,West Bromwich Albion,1.1223341152009787,1.1795847142333933,1.2354364074777051,1.1784508209610276,-0.0169133603743989,1.1392474755753776,1.5482351879953573,1.7131920217147323,1.1962098493541462,Manchester City,2.1479477556950464,2.230798634438694,2.908584963259613,2.091256191950816,1.1396017301121892,1.0083460255828578,0.9542220077375422,0.9170466674157183,1.0587633268620007,59.65,86.91,0.1021,0.7235,0.1744,1.0,2.17,25.1,66.3,A,0.0,4.0,1494.9334168153327,1548.5253101107846,0.4977090974237871
92,93,2016,2016-10-29,Manchester United,1.3833210858640526,1.801350184944022,1.7302461382604424,1.4524871401572552,-0.00300402567778439,1.3863251115418367,1.0362167782241645,1.2614643163061054,1.3981175238834787,Burnley,0.9137530389185283,0.6769798509061326,0.970655604910836,0.9594406908644548,-0.5460586034220687,1.459811642340597,1.878305247709554,1.9635465988692105,1.4613813950559207,79.31,55.35,0.7153,0.0881,0.1966,2.13,0.48,59.4,34.5,D,0.0,0.0,1508.5098851969162,1478.9867343879196,0.6152145066640851
93,94,2016,2016-10-29,Watford,1.417565823457613,0.9499648912285777,1.1041769653600317,1.4309202713950435,0.023611601763386402,1.3939542216942264,1.3013617875723047,1.4464582309532081,1.4636519327789372,Hull City,0.8450591953336486,0.7278572127246642,0.6993749162899782,0.8357340844733557,-1.7102887597980765,2.555347955131725,2.432112617170709,2.4738788379772854,2.4928124810729586,61.69,44.7,0.5964,0.162,0.2416,1.82,0.84,19.8,44.4,H,1.0,0.0,1500.5029210408832,1443.6552575246699,0.6517130204535816
94,95,2016,2016-10-29,Middlesbrough,0.7450067959895708,0.8022912225152389,0.8869715699529811,0.7822571357890491,-0.46682388379999634,1.211830679789567,0.9290857883064798,1.8345753626637362,1.2724222137790455,AFC Bournemouth,1.3980881935220488,0.9591477285524368,1.2330098085186156,1.3717600619159844,0.10529514787895033,1.2927930456430987,1.6197173250232149,1.836081671464536,1.3574326979252538,54.4,61.22,0.4137,0.2922,0.2941,1.25,1.07,44.6,19.4,H,2.0,0.0,1476.526753759875,1501.2937900231577,0.5391113198587255
95,96,2016,2016-10-29,Tottenham Hotspur,1.425760103120782,1.6400332380282627,1.7225247031701312,1.4970481082768217,0.9891567383430601,0.4366033647777223,0.9650521635246501,1.2056729524272112,0.4584335330166084,Leicester City,1.2384643473591659,1.2583757499733559,1.0964706745384707,1.2486625575517705,-0.43932736408280953,1.6777917114419758,1.4974880629328178,1.5525703475616282,1.6785682723811683,76.81,65.5,0.5991,0.1528,0.248,1.69,0.79,65.4,10.5,D,1.0,1.0,1548.1669390744944,1486.7652699577966,0.657639465931956
96,97,2016,2016-10-29,Crystal Palace,1.3497703212315788,1.441301162744195,1.6364340415112173,1.402877876484295,-0.020838592713826945,1.3706089139454054,1.2543201920795792,1.3094224957292648,1.408432679803352,Liverpool,2.200806415163905,2.1608317952273524,2.041638400159354,2.257430275367814,1.0337005758224547,1.16710583934145,0.9931766442216671,1.0093101493354983,1.2254611313085229,59.44,80.93,0.1835,0.5938,0.2227,1.17,1.94,23.3,58.2,A,2.0,4.0,1492.2619569338983,1546.108591265699,0.49734250459651486
97,98,2016,2016-10-30,Everton,1.4190581570682907,1.3238410856814535,1.5658700059766932,1.4878776256808304,0.50064786889516,0.9184102881731305,1.1432713970847153,1.6376208203596883,0.9643308025817873,West Ham United,1.1025748222121754,1.359371155684423,1.5802843137113913,1.157703563322784,-0.7296117169113955,1.832186539123571,1.6343150810468383,1.3523126713918467,1.8106531405927901,69.14,60.89,0.5554,0.1985,0.2461,1.8,1.04,20.4,23.8,H,2.0,0.0,1521.7623273746326,1469.6876270349903,0.6454508617578113
98,99,2016,2016-10-30,Southampton,1.258032538025242,1.6515704657245693,1.457396989060647,1.2612798089786306,0.39648347039472137,0.8615490676305207,1.0612002269669687,1.5387636710038992,0.9046265210120467,Chelsea,2.1420636946789795,1.9485818530659211,2.2343993160358533,2.1679206141157885,1.1684797290193285,0.9735839656596509,0.8758087263383444,1.1330467275666045,1.0222631639426332,71.92,83.43,0.2835,0.4507,0.2658,1.25,1.52,30.2,56.8,A,0.0,2.0,1515.6243951048598,1542.567905232635,0.535996801991331
99,100,2016,2016-10-31,Stoke City,1.0417853410989857,1.1202856955836833,1.457769819773949,1.0938746081539352,-0.6563451112129897,1.6981304523119753,1.6469555387456487,1.690761025731058,1.6764106185743146,Swansea City,0.8922911428267432,1.4717781674886903,1.49297370464059,0.93690569996808,-0.7879997563619267,1.6802908991886694,2.2552555306969277,2.1287470812101206,1.6943721870756285,59.12,60.29,0.4453,0.2799,0.2749,1.48,1.17,35.2,38.9,H,3.0,1.0,1476.5640705812207,1458.178016635321,0.599930299172639
100,101,2016,2016-11-05,AFC Bournemouth,1.234315307815249,1.0330461402752218,1.3896256377882874,1.2110712692645242,-0.14132038269360078,1.3756356905088498,1.6185790317683424,1.732285535441045,1.4444174750342926,Sunderland,0.6875610238465689,1.212865100421482,1.044730479693595,0.7219390750388973,-1.3357110806026697,2.0232721044492386,1.719029792790255,1.8178952545279212,2.083895785753334,60.66,49.65,0.543,0.2013,0.2558,1.71,0.97,29.5,48.7,A,1.0,2.0,1490.8650696679574,1428.7466151744188,0.6585678622066758
101,102,2016,2016-11-05,Burnley,0.806715462390503,0.6421914538614897,1.0127494218953428,0.8470512355100281,-0.4820929725971869,1.2888084349876896,2.0483576377158608,2.236068739268488,1.2901943059327319,Crystal Palace,1.4259386140170585,1.3240081467213078,1.6333375421063554,1.4845391782442392,-0.2526787416061763,1.6786173556232344,1.3580692535675831,1.406716840469345,1.7342671364042122,55.21,59.04,0.4177,0.2947,0.2876,1.32,1.12,37.2,29.2,H,3.0,2.0,1480.830166494545,1481.0083806915784,0.574029374078178
102,103,2016,2016-11-05,West Ham United,0.9734185492545624,1.340702323356247,1.5439374239504149,1.0220894767172903,-0.8784257588677883,1.8518443081223508,1.6712946009302247,1.4000694084715384,1.8281477208701258,Stoke City,1.2711717753794052,1.2221645484591375,1.5189441748790755,1.3277019283258447,-0.3451792589354162,1.6163510343148213,1.5793706224701891,1.6613867294620115,1.6030325047209564,60.24,60.34,0.4635,0.2702,0.2663,1.57,1.22,33.2,22.2,D,1.0,1.0,1461.6650958377136,1485.6166145300942,0.5402775465651366
